seed,scale_decision_tree,scale_logistic_regression,scale_random_forest,scale_svm,impute_rf,xgb_native,xgb_full,xgb_train
1259055438,0.005434782608695676,0.0,0.0,0.0,0.0,0.8641304347826086,0.875,0.875
1498511697,0.005434782608695565,0.0,0.0,0.0,0.0,0.8478260869565217,0.8260869565217391,0.8260869565217391
411960549,0.0,0.0,0.0,0.0,0.010869565217391242,0.9130434782608695,0.9021739130434783,0.9021739130434783
489656913,0.005434782608695565,0.0,0.0,0.0,0.0,0.8913043478260869,0.8913043478260869,0.8913043478260869
1052840940,0.0,0.0,0.005434782608695676,0.0,0.0,0.8532608695652174,0.842391304347826,0.8586956521739131
1315861966,0.0,0.0,0.0,0.0,0.0,0.8858695652173914,0.875,0.875
1514995063,0.005434782608695676,0.0,0.005434782608695676,0.005434782608695676,0.0,0.8641304347826086,0.8369565217391305,0.8369565217391305
963365837,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8260869565217391,0.8097826086956522,0.8315217391304348
168796986,0.0,0.0,0.0,0.0,0.0,0.8369565217391305,0.8641304347826086,0.842391304347826
905564345,0.0,0.0,0.0,0.0,0.0,0.8641304347826086,0.8586956521739131,0.8641304347826086
888696819,0.0,0.0,0.005434782608695676,0.0,0.0,0.8369565217391305,0.8478260869565217,0.842391304347826
1395643329,0.0,0.0,0.0,0.0,-0.005434782608695676,0.8858695652173914,0.8641304347826086,0.8858695652173914
121018923,0.0,0.005434782608695565,0.0,0.0,-0.010869565217391242,0.8260869565217391,0.8315217391304348,0.8315217391304348
1159648766,0.0,0.0,0.0,0.0,-0.005434782608695676,0.8695652173913043,0.875,0.8641304347826086
1839076421,0.0,0.0,0.0,0.0,-0.01630434782608703,0.875,0.8532608695652174,0.8695652173913043
653590498,0.0,0.0,0.0,0.0,0.0,0.8913043478260869,0.875,0.875
133106634,0.0,0.0,0.0,0.0,0.005434782608695676,0.842391304347826,0.8586956521739131,0.8532608695652174
808206572,0.0,0.0,0.0,0.0,0.0,0.842391304347826,0.8315217391304348,0.8478260869565217
1895198045,-0.005434782608695676,0.0,0.0,0.0,0.0,0.8804347826086957,0.8532608695652174,0.8586956521739131
827148691,0.0,0.0,0.0,0.0,0.0,0.8478260869565217,0.8641304347826086,0.8641304347826086
1950155056,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8913043478260869,0.875,0.8913043478260869
345785596,0.005434782608695676,0.0,0.005434782608695676,0.0,0.0,0.8695652173913043,0.8695652173913043,0.8695652173913043
1378365011,0.0,0.0,0.0,0.0,0.0,0.8641304347826086,0.8369565217391305,0.8369565217391305
1660190578,0.0,0.0,-0.005434782608695676,0.0,0.0,0.8586956521739131,0.8695652173913043,0.8695652173913043
