seed,published,reverted,filled_removed,control
1119311578,0.8913043478260869,0.7989130434782609,0.8145161290322581,0.8641304347826086
790568255,0.8641304347826086,0.7934782608695652,0.8548387096774194,0.8478260869565217
1340530909,0.8369565217391305,0.7391304347826086,0.8709677419354839,0.8260869565217391
1586285802,0.8695652173913043,0.8260869565217391,0.8145161290322581,0.8695652173913043
283036843,0.8913043478260869,0.8043478260869565,0.8225806451612904,0.8695652173913043
1716623761,0.8695652173913043,0.7554347826086957,0.8467741935483871,0.8858695652173914
1736585609,0.8532608695652174,0.7880434782608695,0.8548387096774194,0.8695652173913043
265669499,0.8641304347826086,0.8152173913043478,0.7741935483870968,0.875
2106707916,0.842391304347826,0.7880434782608695,0.8064516129032258,0.8315217391304348
888262545,0.9347826086956522,0.8152173913043478,0.782258064516129,0.9347826086956522
81049871,0.8913043478260869,0.7608695652173914,0.8548387096774194,0.8804347826086957
1079361667,0.8804347826086957,0.8043478260869565,0.8387096774193549,0.8913043478260869
849051646,0.8641304347826086,0.7663043478260869,0.7983870967741935,0.8858695652173914
1152013290,0.875,0.8260869565217391,0.8467741935483871,0.8695652173913043
1406946167,0.875,0.8206521739130435,0.7983870967741935,0.8641304347826086
1408550762,0.8641304347826086,0.8097826086956522,0.8709677419354839,0.875
299515287,0.8858695652173914,0.7771739130434783,0.8225806451612904,0.8967391304347826
1627835366,0.8641304347826086,0.7880434782608695,0.8306451612903226,0.8695652173913043
998252539,0.8586956521739131,0.7717391304347826,0.8306451612903226,0.8586956521739131
740884847,0.8315217391304348,0.7717391304347826,0.8548387096774194,0.8586956521739131
506436474,0.8641304347826086,0.8097826086956522,0.7983870967741935,0.8913043478260869
72001738,0.8586956521739131,0.8097826086956522,0.782258064516129,0.8695652173913043
2029752240,0.8532608695652174,0.8043478260869565,0.8548387096774194,0.8641304347826086
1374149609,0.842391304347826,0.7880434782608695,0.7903225806451613,0.8586956521739131
950191007,0.8532608695652174,0.842391304347826,0.8548387096774194,0.8641304347826086
627828043,0.842391304347826,0.7663043478260869,0.7903225806451613,0.8369565217391305
532729051,0.8478260869565217,0.8043478260869565,0.7983870967741935,0.842391304347826
1189916378,0.8586956521739131,0.782608695652174,0.8306451612903226,0.8641304347826086
1794500272,0.8369565217391305,0.7445652173913043,0.8467741935483871,0.8695652173913043
332573650,0.8804347826086957,0.782608695652174,0.8306451612903226,0.907608695652174
1391158912,0.8804347826086957,0.8043478260869565,0.8709677419354839,0.875
839303032,0.8532608695652174,0.8043478260869565,0.7741935483870968,0.8315217391304348
1536453817,0.842391304347826,0.7880434782608695,0.782258064516129,0.8478260869565217
70096781,0.875,0.7663043478260869,0.7338709677419355,0.875
1906886291,0.8695652173913043,0.7771739130434783,0.7903225806451613,0.875
1126224774,0.8152173913043478,0.7608695652173914,0.8387096774193549,0.8260869565217391
435817167,0.842391304347826,0.7445652173913043,0.75,0.8586956521739131
766431470,0.8260869565217391,0.7934782608695652,0.8629032258064516,0.8260869565217391
1148030822,0.875,0.8043478260869565,0.7903225806451613,0.8913043478260869
562859874,0.875,0.8043478260869565,0.8225806451612904,0.8586956521739131
192310379,0.8586956521739131,0.782608695652174,0.8225806451612904,0.8858695652173914
35482365,0.8641304347826086,0.7989130434782609,0.8306451612903226,0.8804347826086957
584129290,0.8532608695652174,0.782608695652174,0.8225806451612904,0.842391304347826
1966199335,0.8641304347826086,0.782608695652174,0.8225806451612904,0.8641304347826086
546991807,0.8804347826086957,0.8260869565217391,0.8064516129032258,0.907608695652174
1786913346,0.875,0.8043478260869565,0.8145161290322581,0.8858695652173914
866053685,0.8695652173913043,0.8206521739130435,0.8548387096774194,0.875
450391046,0.8913043478260869,0.8260869565217391,0.7983870967741935,0.8967391304347826
603469045,0.8804347826086957,0.8043478260869565,0.8064516129032258,0.8967391304347826
1183297255,0.8532608695652174,0.75,0.7983870967741935,0.875
871227286,0.9021739130434783,0.7771739130434783,0.8790322580645161,0.9130434782608695
1402435601,0.8641304347826086,0.782608695652174,0.8387096774193549,0.8695652173913043
1183883141,0.8858695652173914,0.7934782608695652,0.8225806451612904,0.8641304347826086
304884780,0.8695652173913043,0.782608695652174,0.7661290322580645,0.8804347826086957
926247806,0.8097826086956522,0.7282608695652174,0.7338709677419355,0.7934782608695652
753789091,0.875,0.7880434782608695,0.8145161290322581,0.8913043478260869
1313598646,0.8695652173913043,0.8043478260869565,0.8709677419354839,0.8695652173913043
1292770478,0.875,0.7989130434782609,0.8870967741935484,0.8858695652173914
340720469,0.875,0.7989130434782609,0.8387096774193549,0.8641304347826086
247259338,0.8858695652173914,0.8260869565217391,0.8387096774193549,0.8858695652173914
1168536995,0.8369565217391305,0.7336956521739131,0.8306451612903226,0.8478260869565217
1072466540,0.8369565217391305,0.8260869565217391,0.7983870967741935,0.8586956521739131
841217608,0.8695652173913043,0.8043478260869565,0.7741935483870968,0.8695652173913043
1411656602,0.8804347826086957,0.8206521739130435,0.7741935483870968,0.9021739130434783
596053354,0.8586956521739131,0.8369565217391305,0.8306451612903226,0.875
694040702,0.875,0.782608695652174,0.8064516129032258,0.8586956521739131
976600590,0.9021739130434783,0.782608695652174,0.8306451612903226,0.9021739130434783
972449552,0.842391304347826,0.7771739130434783,0.7741935483870968,0.8532608695652174
1063375252,0.875,0.8152173913043478,0.8145161290322581,0.8967391304347826
1334191430,0.8913043478260869,0.8369565217391305,0.8145161290322581,0.8858695652173914
332351684,0.8586956521739131,0.8260869565217391,0.8709677419354839,0.8478260869565217
2138777173,0.8586956521739131,0.7934782608695652,0.8387096774193549,0.8641304347826086
414781028,0.8804347826086957,0.782608695652174,0.8306451612903226,0.875
583251107,0.842391304347826,0.7880434782608695,0.8225806451612904,0.8641304347826086
933138757,0.8532608695652174,0.782608695652174,0.7983870967741935,0.8478260869565217
290270235,0.8369565217391305,0.782608695652174,0.8064516129032258,0.8315217391304348
23709836,0.8967391304347826,0.7934782608695652,0.8306451612903226,0.8804347826086957
1636153285,0.8478260869565217,0.7880434782608695,0.8467741935483871,0.875
450430834,0.9021739130434783,0.8097826086956522,0.8467741935483871,0.9021739130434783
1780142852,0.875,0.8043478260869565,0.7903225806451613,0.8695652173913043
2104236961,0.8586956521739131,0.7880434782608695,0.8467741935483871,0.8532608695652174
1042773959,0.8586956521739131,0.782608695652174,0.7903225806451613,0.8641304347826086
731042537,0.8478260869565217,0.7989130434782609,0.782258064516129,0.8858695652173914
1962642749,0.8315217391304348,0.7554347826086957,0.8306451612903226,0.8641304347826086
903160832,0.842391304347826,0.8097826086956522,0.7741935483870968,0.8478260869565217
2046362233,0.875,0.7717391304347826,0.8064516129032258,0.8478260869565217
1570685397,0.8695652173913043,0.7554347826086957,0.8064516129032258,0.8804347826086957
102414484,0.8152173913043478,0.7282608695652174,0.8145161290322581,0.842391304347826
1292519607,0.8532608695652174,0.7608695652173914,0.8548387096774194,0.8478260869565217
745657169,0.8804347826086957,0.7989130434782609,0.8145161290322581,0.8858695652173914
30211543,0.9021739130434783,0.8206521739130435,0.8145161290322581,0.8804347826086957
1528545197,0.8641304347826086,0.7989130434782609,0.8306451612903226,0.8586956521739131
1029485465,0.8532608695652174,0.842391304347826,0.7983870967741935,0.8695652173913043
1713209629,0.8206521739130435,0.7445652173913043,0.782258064516129,0.8315217391304348
1541382836,0.8315217391304348,0.7771739130434783,0.8709677419354839,0.8206521739130435
1123652359,0.8858695652173914,0.7880434782608695,0.8064516129032258,0.8913043478260869
