seed,random,grouped,contamination
1178602542,0.8949579831932774,0.799163179916318,0.3697478991596639
888174189,0.8823529411764706,0.7932489451476793,0.3025210084033613
242509716,0.8529411764705882,0.7886178861788617,0.3907563025210084
1961698358,0.8865546218487395,0.7894736842105263,0.3907563025210084
1272992118,0.8739495798319328,0.8220338983050848,0.3865546218487395
59374124,0.8991596638655462,0.799163179916318,0.3487394957983193
1917856656,0.8781512605042017,0.7866108786610879,0.3445378151260504
1698029982,0.8613445378151261,0.8067226890756303,0.3907563025210084
1034334200,0.8613445378151261,0.7796610169491526,0.36554621848739494
66199423,0.8781512605042017,0.8158995815899581,0.36134453781512604
1997466222,0.8865546218487395,0.7791666666666667,0.36134453781512604
121376839,0.8865546218487395,0.8087649402390438,0.36554621848739494
2130702841,0.8529411764705882,0.8271604938271605,0.36554621848739494
1736081903,0.8739495798319328,0.7965367965367965,0.37815126050420167
2068501578,0.8613445378151261,0.788135593220339,0.3487394957983193
1294390893,0.865546218487395,0.8154506437768241,0.42857142857142855
1660038460,0.907563025210084,0.8215767634854771,0.3487394957983193
1363611450,0.8697478991596639,0.7634854771784232,0.36554621848739494
1585433823,0.8529411764705882,0.7758620689655172,0.37815126050420167
668852678,0.8739495798319328,0.7489539748953975,0.3445378151260504
1586237306,0.865546218487395,0.8008474576271186,0.3949579831932773
1582534102,0.8739495798319328,0.7848101265822784,0.35714285714285715
1734430177,0.865546218487395,0.7692307692307693,0.3739495798319328
1318253049,0.8823529411764706,0.851528384279476,0.39915966386554624
1454353809,0.8361344537815126,0.7892561983471075,0.37815126050420167
1119311578,0.9117647058823529,0.7575757575757576,0.3907563025210084
790568255,0.8823529411764706,0.8312236286919831,0.36554621848739494
1340530909,0.8529411764705882,0.8065843621399177,0.36134453781512604
1586285802,0.8739495798319328,0.8091286307053942,0.3445378151260504
283036843,0.8277310924369747,0.803347280334728,0.3403361344537815
1716623761,0.8739495798319328,0.7901234567901234,0.3235294117647059
1736585609,0.8823529411764706,0.7868852459016393,0.42016806722689076
265669499,0.8991596638655462,0.7942386831275721,0.3445378151260504
2106707916,0.8697478991596639,0.7708333333333334,0.37815126050420167
888262545,0.8907563025210085,0.7520661157024794,0.3949579831932773
81049871,0.819327731092437,0.8102766798418972,0.3487394957983193
1079361667,0.8697478991596639,0.8016877637130801,0.3445378151260504
849051646,0.8529411764705882,0.7738095238095238,0.39915966386554624
1152013290,0.8865546218487395,0.7637130801687764,0.35714285714285715
1406946167,0.8487394957983193,0.7890295358649789,0.3277310924369748
1408550762,0.8907563025210085,0.7959183673469388,0.36554621848739494
299515287,0.8739495798319328,0.7782426778242678,0.37815126050420167
1627835366,0.8865546218487395,0.8312236286919831,0.3949579831932773
998252539,0.8319327731092437,0.7593360995850622,0.3487394957983193
740884847,0.8445378151260504,0.8151260504201681,0.3949579831932773
506436474,0.8613445378151261,0.8297872340425532,0.3487394957983193
72001738,0.8613445378151261,0.8326359832635983,0.36134453781512604
2029752240,0.8823529411764706,0.759493670886076,0.33613445378151263
1374149609,0.8319327731092437,0.8340248962655602,0.3697478991596639
950191007,0.8781512605042017,0.7689075630252101,0.37815126050420167
