seed,decision_tree,logistic_regression,random_forest,svm
811084728,0.7771739130434783,0.8804347826086957,0.875,0.875
579569136,0.8043478260869565,0.8695652173913043,0.8586956521739131,0.8641304347826086
1677449021,0.7934782608695652,0.842391304347826,0.8641304347826086,0.8478260869565217
1914672330,0.7663043478260869,0.8206521739130435,0.8315217391304348,0.7989130434782609
13226313,0.7554347826086957,0.8315217391304348,0.8260869565217391,0.8315217391304348
1389755550,0.7934782608695652,0.8641304347826086,0.8695652173913043,0.8695652173913043
134316431,0.7717391304347826,0.8641304347826086,0.8641304347826086,0.8586956521739131
1070271862,0.7934782608695652,0.8532608695652174,0.8804347826086957,0.875
2079592148,0.7663043478260869,0.8532608695652174,0.8695652173913043,0.8532608695652174
1620891271,0.7989130434782609,0.8532608695652174,0.875,0.875
782004522,0.782608695652174,0.8586956521739131,0.8695652173913043,0.842391304347826
432708111,0.7554347826086957,0.8858695652173914,0.8913043478260869,0.8967391304347826
789689873,0.782608695652174,0.8804347826086957,0.8858695652173914,0.8858695652173914
842955093,0.7717391304347826,0.8641304347826086,0.8804347826086957,0.8641304347826086
1708996899,0.7934782608695652,0.842391304347826,0.842391304347826,0.842391304347826
124237770,0.7717391304347826,0.8532608695652174,0.8586956521739131,0.8695652173913043
1828530269,0.782608695652174,0.875,0.9021739130434783,0.8695652173913043
55212401,0.7934782608695652,0.8315217391304348,0.8532608695652174,0.8478260869565217
389578526,0.7880434782608695,0.842391304347826,0.8478260869565217,0.8206521739130435
50222667,0.842391304347826,0.875,0.8967391304347826,0.8858695652173914
288419696,0.782608695652174,0.8478260869565217,0.842391304347826,0.8152173913043478
1470471598,0.8043478260869565,0.842391304347826,0.8532608695652174,0.8369565217391305
1298572040,0.7608695652173914,0.8695652173913043,0.8532608695652174,0.8641304347826086
1533005250,0.8097826086956522,0.8532608695652174,0.8967391304347826,0.875
979911560,0.8152173913043478,0.8858695652173914,0.907608695652174,0.907608695652174
1946520798,0.7608695652173914,0.7989130434782609,0.8043478260869565,0.8043478260869565
832622390,0.7989130434782609,0.8695652173913043,0.8804347826086957,0.8695652173913043
